orig_name,dest_name,card_fare
Trentham West/Eldersley/Clouston Park,Paraparaumu/Raumati,17.6
Trentham West/Eldersley/Clouston Park,Petone West/Alicetown,4.3
Trentham West/Eldersley/Clouston Park,Petone/Esplanade,4.3
Trentham West/Eldersley/Clouston Park,Porirua East/Waitangirua,13.69
Trentham West/Eldersley/Clouston Park,Stokes Valley,4.3
Trentham West/Eldersley/Clouston Park,Taita/Naenae,5.48
Trentham West/Eldersley/Clouston Park,Tawa/Grenada North,11.34
Trentham West/Eldersley/Clouston Park,Te Aro,8.61
Trentham West/Eldersley/Clouston Park,Titahi Bay/Onepoto/Elsdon,10.95
Trentham West/Eldersley/Clouston Park,Totara Park/Maoribank/Te Marua,1.56
Trentham West/Eldersley/Clouston Park,Trentham North/Wallaceville,1.56
Trentham West/Eldersley/Clouston Park,Vogeltown/Berhampore/Newtown,9.78
Trentham West/Eldersley/Clouston Park,Wadestown/Thordon,7.04
Trentham West/Eldersley/Clouston Park,Waikanae/Otaki,
Trentham West/Eldersley/Clouston Park,Wainuiomata,7.04
Trentham West/Eldersley/Clouston Park,Western Hills/Haywards,5.87
Vogeltown/Berhampore/Newtown,Brooklyn,3.13
Vogeltown/Berhampore/Newtown,Carterton/South Wairarapa,
Vogeltown/Berhampore/Newtown,Eastern Bays,11.34
Vogeltown/Berhampore/Newtown,Epuni/Avalon,9.39
Vogeltown/Berhampore/Newtown,Hataitai,8.22
Vogeltown/Berhampore/Newtown,Heretaunga/Silverstream,9.0
Vogeltown/Berhampore/Newtown,Hutt Central/Waterloo,7.04
Vogeltown/Berhampore/Newtown,Island Bay/Melrose,2.74
Vogeltown/Berhampore/Newtown,Johnsonville/Newlands,6.65
Vogeltown/Berhampore/Newtown,Karori,3.91
Vogeltown/Berhampore/Newtown,Karori South/Makara,9.39
Vogeltown/Berhampore/Newtown,Kelburn/Aro Valley,2.74
Vogeltown/Berhampore/Newtown,Khandallah,6.65
Vogeltown/Berhampore/Newtown,Kilbirnie/Lyall Bay,2.74
Vogeltown/Berhampore/Newtown,Kingston/Happy Valley,1.56
Vogeltown/Berhampore/Newtown,Lambton,2.74
Vogeltown/Berhampore/Newtown,Masterton,
Vogeltown/Berhampore/Newtown,Miramar/Strathmore,2.74
Vogeltown/Berhampore/Newtown,Moera/Waiwhetu,7.04
Vogeltown/Berhampore/Newtown,Mt Cook,1.56
Vogeltown/Berhampore/Newtown,Mt Victoria/Roseneath,2.74
Vogeltown/Berhampore/Newtown,Ngaio/Kaiwharawhara/Wilton,6.65
Vogeltown/Berhampore/Newtown,Northland,3.91
Vogeltown/Berhampore/Newtown,Oriental Bay/Seatoun,2.74
Vogeltown/Berhampore/Newtown,Papakowhai/Whitby/Pauatahanui,10.56
Vogeltown/Berhampore/Newtown,Paramata/Mana/Pukerua Bay,9.0
Vogeltown/Berhampore/Newtown,Paraparaumu/Raumati,13.3
Vogeltown/Berhampore/Newtown,Petone West/Alicetown,7.04
Vogeltown/Berhampore/Newtown,Petone/Esplanade,7.04
Vogeltown/Berhampore/Newtown,Porirua East/Waitangirua,9.39
Vogeltown/Berhampore/Newtown,Stokes Valley,10.56
Vogeltown/Berhampore/Newtown,Taita/Naenae,7.82
Vogeltown/Berhampore/Newtown,Tawa/Grenada North,7.04
Vogeltown/Berhampore/Newtown,Te Aro,2.74
Vogeltown/Berhampore/Newtown,Titahi Bay/Onepoto/Elsdon,10.56
Vogeltown/Berhampore/Newtown,Totara Park/Maoribank/Te Marua,11.34
Vogeltown/Berhampore/Newtown,Trentham North/Wallaceville,9.78
Vogeltown/Berhampore/Newtown,Trentham West/Eldersley/Clouston Park,9.78
Vogeltown/Berhampore/Newtown,Wadestown/Thordon,2.74
Vogeltown/Berhampore/Newtown,Waikanae/Otaki,
Vogeltown/Berhampore/Newtown,Wainuiomata,9.78
Vogeltown/Berhampore/Newtown,Western Hills/Haywards,7.04
Wadestown/Thordon,Brooklyn,4.3
Wadestown/Thordon,Carterton/South Wairarapa,
Wadestown/Thordon,Eastern Bays,6.26
Wadestown/Thordon,Epuni/Avalon,9.78
Wadestown/Thordon,Hataitai,7.04
Wadestown/Thordon,Heretaunga/Silverstream,7.82
Wadestown/Thordon,Hutt Central/Waterloo,5.87
Wadestown/Thordon,Island Bay/Melrose,5.48
Wadestown/Thordon,Johnsonville/Newlands,3.91
Wadestown/Thordon,Karori,5.48
Wadestown/Thordon,Karori South/Makara,1.56
Wadestown/Thordon,Kelburn/Aro Valley,4.3
Wadestown/Thordon,Khandallah,3.91
Wadestown/Thordon,Kilbirnie/Lyall Bay,7.04
Wadestown/Thordon,Kingston/Happy Valley,4.3
Wadestown/Thordon,Lambton,1.56
Wadestown/Thordon,Masterton,
Wadestown/Thordon,Miramar/Strathmore,10.17
Wadestown/Thordon,Moera/Waiwhetu,5.87
Wadestown/Thordon,Mt Cook,2.74
Wadestown/Thordon,Mt Victoria/Roseneath,7.82
Wadestown/Thordon,Ngaio/Kaiwharawhara/Wilton,3.91
Wadestown/Thordon,Northland,4.3
Wadestown/Thordon,Oriental Bay/Seatoun,10.17
Wadestown/Thordon,Papakowhai/Whitby/Pauatahanui,9.39
Wadestown/Thordon,Paramata/Mana/Pukerua Bay,7.82
Wadestown/Thordon,Paraparaumu/Raumati,
Wadestown/Thordon,Petone West/Alicetown,7.04
Wadestown/Thordon,Petone/Esplanade,8.61
Wadestown/Thordon,Porirua East/Waitangirua,8.22
Wadestown/Thordon,Stokes Valley,9.39
Wadestown/Thordon,Taita/Naenae,6.65
Wadestown/Thordon,Tawa/Grenada North,9.39
Wadestown/Thordon,Te Aro,7.82
Wadestown/Thordon,Titahi Bay/Onepoto/Elsdon,9.39
Wadestown/Thordon,Totara Park/Maoribank/Te Marua,11.34
Wadestown/Thordon,Trentham North/Wallaceville,11.34
Wadestown/Thordon,Trentham West/Eldersley/Clouston Park,11.34
Wadestown/Thordon,Vogeltown/Berhampore/Newtown,4.3
Wadestown/Thordon,Waikanae/Otaki,
Wadestown/Thordon,Wainuiomata,8.61
Wadestown/Thordon,Western Hills/Haywards,4.3
Waikanae/Otaki,Brooklyn,
Waikanae/Otaki,Carterton/South Wairarapa,
Waikanae/Otaki,Eastern Bays,
Waikanae/Otaki,Epuni/Avalon,
Waikanae/Otaki,Hataitai,
Waikanae/Otaki,Heretaunga/Silverstream,
Waikanae/Otaki,Hutt Central/Waterloo,
Waikanae/Otaki,Island Bay/Melrose,
Waikanae/Otaki,Johnsonville/Newlands,
Waikanae/Otaki,Karori,
Waikanae/Otaki,Karori South/Makara,
Waikanae/Otaki,Kelburn/Aro Valley,
Waikanae/Otaki,Khandallah,
Waikanae/Otaki,Kilbirnie/Lyall Bay,
Waikanae/Otaki,Kingston/Happy Valley,
Waikanae/Otaki,Lambton,
Waikanae/Otaki,Masterton,
Waikanae/Otaki,Miramar/Strathmore,
Waikanae/Otaki,Moera/Waiwhetu,
Waikanae/Otaki,Mt Cook,
Waikanae/Otaki,Mt Victoria/Roseneath,
Waikanae/Otaki,Ngaio/Kaiwharawhara/Wilton,
Waikanae/Otaki,Northland,
Waikanae/Otaki,Oriental Bay/Seatoun,
Waikanae/Otaki,Papakowhai/Whitby/Pauatahanui,
Waikanae/Otaki,Paramata/Mana/Pukerua Bay,
Waikanae/Otaki,Paraparaumu/Raumati,
Waikanae/Otaki,Petone West/Alicetown,
Waikanae/Otaki,Petone/Esplanade,
Waikanae/Otaki,Porirua East/Waitangirua,
Waikanae/Otaki,Stokes Valley,
Waikanae/Otaki,Taita/Naenae,
Waikanae/Otaki,Tawa/Grenada North,
Waikanae/Otaki,Te Aro,
Waikanae/Otaki,Titahi Bay/Onepoto/Elsdon,
Waikanae/Otaki,Totara Park/Maoribank/Te Marua,
Waikanae/Otaki,Trentham North/Wallaceville,
Waikanae/Otaki,Trentham West/Eldersley/Clouston Park,
Waikanae/Otaki,Vogeltown/Berhampore/Newtown,
Waikanae/Otaki,Wadestown/Thordon,
Waikanae/Otaki,Wainuiomata,
Waikanae/Otaki,Western Hills/Haywards,
Wainuiomata,Brooklyn,9.78
Wainuiomata,Carterton/South Wairarapa,
Wainuiomata,Eastern Bays,6.65
Wainuiomata,Epuni/Avalon,8.22
Wainuiomata,Hataitai,9.78
Wainuiomata,Heretaunga/Silverstream,6.65
Wainuiomata,Hutt Central/Waterloo,2.74
Wainuiomata,Island Bay/Melrose,10.95
Wainuiomata,Johnsonville/Newlands,12.52
Wainuiomata,Karori,10.95
Wainuiomata,Karori South/Makara,11.34
Wainuiomata,Kelburn/Aro Valley,9.78
Wainuiomata,Khandallah,10.95
Wainuiomata,Kilbirnie/Lyall Bay,9.78
Wainuiomata,Kingston/Happy Valley,9.78
Wainuiomata,Lambton,8.61
Wainuiomata,Masterton,
Wainuiomata,Miramar/Strathmore,11.34
Wainuiomata,Moera/Waiwhetu,2.74
Wainuiomata,Mt Cook,9.78
Wainuiomata,Mt Victoria/Roseneath,8.61
Wainuiomata,Ngaio/Kaiwharawhara/Wilton,10.95
Wainuiomata,Northland,9.78
Wainuiomata,Oriental Bay/Seatoun,11.34
Wainuiomata,Papakowhai/Whitby/Pauatahanui,10.17
Wainuiomata,Paramata/Mana/Pukerua Bay,13.3
Wainuiomata,Paraparaumu/Raumati,17.6
Wainuiomata,Petone West/Alicetown,4.3
Wainuiomata,Petone/Esplanade,4.3
Wainuiomata,Porirua East/Waitangirua,13.69
Wainuiomata,Stokes Valley,6.65
Wainuiomata,Taita/Naenae,5.48
Wainuiomata,Tawa/Grenada North,11.34
Wainuiomata,Te Aro,8.61
Wainuiomata,Titahi Bay/Onepoto/Elsdon,11.74
Wainuiomata,Totara Park/Maoribank/Te Marua,7.04
Wainuiomata,Trentham North/Wallaceville,7.04
Wainuiomata,Trentham West/Eldersley/Clouston Park,7.04
Wainuiomata,Vogeltown/Berhampore/Newtown,9.78
Wainuiomata,Wadestown/Thordon,7.04
Wainuiomata,Waikanae/Otaki,
Wainuiomata,Western Hills/Haywards,5.87
Western Hills/Haywards,Brooklyn,7.04
Western Hills/Haywards,Carterton/South Wairarapa,
Western Hills/Haywards,Eastern Bays,5.48
Western Hills/Haywards,Epuni/Avalon,4.3
Western Hills/Haywards,Hataitai,7.04
Western Hills/Haywards,Heretaunga/Silverstream,10.56
Western Hills/Haywards,Hutt Central/Waterloo,8.61
Western Hills/Haywards,Island Bay/Melrose,8.22
Western Hills/Haywards,Johnsonville/Newlands,5.87
Western Hills/Haywards,Karori,8.22
Western Hills/Haywards,Karori South/Makara,7.04
Western Hills/Haywards,Kelburn/Aro Valley,7.04
Western Hills/Haywards,Khandallah,5.87
Western Hills/Haywards,Kilbirnie/Lyall Bay,8.22
Western Hills/Haywards,Kingston/Happy Valley,7.04
Western Hills/Haywards,Lambton,4.3
Western Hills/Haywards,Masterton,
Western Hills/Haywards,Miramar/Strathmore,9.78
Western Hills/Haywards,Moera/Waiwhetu,8.61
Western Hills/Haywards,Mt Cook,7.04
Western Hills/Haywards,Mt Victoria/Roseneath,5.87
Western Hills/Haywards,Ngaio/Kaiwharawhara/Wilton,8.22
Western Hills/Haywards,Northland,7.04
Western Hills/Haywards,Oriental Bay/Seatoun,8.22
Western Hills/Haywards,Papakowhai/Whitby/Pauatahanui,12.13
Western Hills/Haywards,Paramata/Mana/Pukerua Bay,10.56
Western Hills/Haywards,Paraparaumu/Raumati,14.87
Western Hills/Haywards,Petone West/Alicetown,1.56
Western Hills/Haywards,Petone/Esplanade,3.13
Western Hills/Haywards,Porirua East/Waitangirua,10.95
Western Hills/Haywards,Stokes Valley,12.13
Western Hills/Haywards,Taita/Naenae,9.39
Western Hills/Haywards,Tawa/Grenada North,8.61
Western Hills/Haywards,Te Aro,5.87
Western Hills/Haywards,Titahi Bay/Onepoto/Elsdon,12.13
Western Hills/Haywards,Totara Park/Maoribank/Te Marua,5.87
Western Hills/Haywards,Trentham North/Wallaceville,5.87
Western Hills/Haywards,Trentham West/Eldersley/Clouston Park,5.87
Western Hills/Haywards,Vogeltown/Berhampore/Newtown,7.04
Western Hills/Haywards,Wadestown/Thordon,4.3
Western Hills/Haywards,Waikanae/Otaki,
Western Hills/Haywards,Wainuiomata,11.34
