au2001,property_type,num_bedrooms,quarter,rent_count,rent_mean,rent_geo_mean,au_name,territory,region,rental_area
521112,House,3,2019-12-01,,,,Eden Road-Hill Top,Franklin District,Auckland,Pukekohe/Tuakau
521112,House,4,2019-12-01,,,,Eden Road-Hill Top,Franklin District,Auckland,Pukekohe/Tuakau
521112,House,2,2020-03-01,,,,Eden Road-Hill Top,Franklin District,Auckland,Pukekohe/Tuakau
521112,House,3,2020-03-01,,,,Eden Road-Hill Top,Franklin District,Auckland,Pukekohe/Tuakau
521112,House,4,2020-03-01,,,,Eden Road-Hill Top,Franklin District,Auckland,Pukekohe/Tuakau
521113,House,2,2019-12-01,,,,Buckland,Franklin District,Auckland,Pukekohe/Tuakau
521113,House,3,2019-12-01,,,,Buckland,Franklin District,Auckland,Pukekohe/Tuakau
521113,House,4,2019-12-01,,,,Buckland,Franklin District,Auckland,Pukekohe/Tuakau
521113,House,5+,2019-12-01,,,,Buckland,Franklin District,Auckland,Pukekohe/Tuakau
521113,House,2,2020-03-01,,,,Buckland,Franklin District,Auckland,Pukekohe/Tuakau
521113,House,3,2020-03-01,,,,Buckland,Franklin District,Auckland,Pukekohe/Tuakau
521113,House,4,2020-03-01,,,,Buckland,Franklin District,Auckland,Pukekohe/Tuakau
521113,House,5+,2020-03-01,,,,Buckland,Franklin District,Auckland,Pukekohe/Tuakau
521115,House,4,2019-12-01,,,,Opuawhanga,Franklin District,Auckland,Rural Franklin
521115,House,4,2020-03-01,,,,Opuawhanga,Franklin District,Auckland,Rural Franklin
521121,Flat or Apartment,1,2019-12-01,,,,Patumahoe,Franklin District,Auckland,Rural Franklin
521121,Flat or Apartment,2,2019-12-01,,,,Patumahoe,Franklin District,Auckland,Rural Franklin
521121,House,2,2019-12-01,,,,Patumahoe,Franklin District,Auckland,Rural Franklin
521121,House,3,2019-12-01,,,,Patumahoe,Franklin District,Auckland,Rural Franklin
521121,House,4,2019-12-01,,,,Patumahoe,Franklin District,Auckland,Rural Franklin
521121,House,5+,2019-12-01,,,,Patumahoe,Franklin District,Auckland,Rural Franklin
521121,Flat or Apartment,1,2020-03-01,,,,Patumahoe,Franklin District,Auckland,Rural Franklin
521121,Flat or Apartment,2,2020-03-01,,,,Patumahoe,Franklin District,Auckland,Rural Franklin
521121,House,2,2020-03-01,,,,Patumahoe,Franklin District,Auckland,Rural Franklin
521121,House,3,2020-03-01,,,,Patumahoe,Franklin District,Auckland,Rural Franklin
521121,House,4,2020-03-01,,,,Patumahoe,Franklin District,Auckland,Rural Franklin
521121,House,5+,2020-03-01,,,,Patumahoe,Franklin District,Auckland,Rural Franklin
521122,Flat or Apartment,1,2019-12-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521122,Flat or Apartment,2,2019-12-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521122,Flat or Apartment,3,2019-12-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521122,House,1,2019-12-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521122,House,2,2019-12-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521122,House,3,2019-12-01,15.0,482.0,469.0,Kingseat,Franklin District,Auckland,Rural Franklin
521122,House,4,2019-12-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521122,House,5+,2019-12-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521122,Flat or Apartment,1,2020-03-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521122,Flat or Apartment,2,2020-03-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521122,Flat or Apartment,3,2020-03-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521122,House,1,2020-03-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521122,House,2,2020-03-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521122,House,3,2020-03-01,7.0,608.0,599.0,Kingseat,Franklin District,Auckland,Rural Franklin
521122,House,4,2020-03-01,7.0,702.0,682.0,Kingseat,Franklin District,Auckland,Rural Franklin
521122,House,5+,2020-03-01,,,,Kingseat,Franklin District,Auckland,Rural Franklin
521131,House,2,2019-12-01,,,,Pokeno,Franklin District,Auckland,Rural Franklin
521131,House,3,2019-12-01,,,,Pokeno,Franklin District,Auckland,Rural Franklin
521131,House,4,2019-12-01,16.0,612.0,612.0,Pokeno,Franklin District,Auckland,Rural Franklin
521131,House,5+,2019-12-01,,,,Pokeno,Franklin District,Auckland,Rural Franklin
521131,House,2,2020-03-01,,,,Pokeno,Franklin District,Auckland,Rural Franklin
521131,House,3,2020-03-01,5.0,542.0,539.0,Pokeno,Franklin District,Auckland,Rural Franklin
521131,House,4,2020-03-01,5.0,675.0,666.0,Pokeno,Franklin District,Auckland,Rural Franklin
521131,House,5+,2020-03-01,,,,Pokeno,Franklin District,Auckland,Rural Franklin
521132,House,1,2019-12-01,,,,Hunua,Franklin District,Auckland,Rural Franklin
521132,House,2,2019-12-01,,,,Hunua,Franklin District,Auckland,Rural Franklin
521132,House,3,2019-12-01,6.0,508.0,500.0,Hunua,Franklin District,Auckland,Rural Franklin
521132,House,4,2019-12-01,,,,Hunua,Franklin District,Auckland,Rural Franklin
521132,House,5+,2019-12-01,,,,Hunua,Franklin District,Auckland,Rural Franklin
521132,House,1,2020-03-01,,,,Hunua,Franklin District,Auckland,Rural Franklin
521132,House,2,2020-03-01,,,,Hunua,Franklin District,Auckland,Rural Franklin
521132,House,3,2020-03-01,7.0,577.0,569.0,Hunua,Franklin District,Auckland,Rural Franklin
521132,House,4,2020-03-01,,,,Hunua,Franklin District,Auckland,Rural Franklin
521132,House,5+,2020-03-01,,,,Hunua,Franklin District,Auckland,Rural Franklin
521133,House,2,2019-12-01,,,,Mangatawhiri,Franklin District,Auckland,Rural Franklin
521133,House,3,2019-12-01,,,,Mangatawhiri,Franklin District,Auckland,Rural Franklin
521133,House,4,2019-12-01,,,,Mangatawhiri,Franklin District,Auckland,Rural Franklin
521133,House,5+,2019-12-01,,,,Mangatawhiri,Franklin District,Auckland,Rural Franklin
521133,House,2,2020-03-01,,,,Mangatawhiri,Franklin District,Auckland,Rural Franklin
521133,House,3,2020-03-01,,,,Mangatawhiri,Franklin District,Auckland,Rural Franklin
521133,House,4,2020-03-01,,,,Mangatawhiri,Franklin District,Auckland,Rural Franklin
521133,House,5+,2020-03-01,,,,Mangatawhiri,Franklin District,Auckland,Rural Franklin
521151,House,2,2019-12-01,,,,Awhitu,Franklin District,Auckland,Rural Franklin
521151,House,3,2019-12-01,7.0,479.0,474.0,Awhitu,Franklin District,Auckland,Rural Franklin
521151,House,4,2019-12-01,,,,Awhitu,Franklin District,Auckland,Rural Franklin
521151,House,5+,2019-12-01,,,,Awhitu,Franklin District,Auckland,Rural Franklin
521151,House,2,2020-03-01,,,,Awhitu,Franklin District,Auckland,Rural Franklin
521151,House,3,2020-03-01,,,,Awhitu,Franklin District,Auckland,Rural Franklin
521151,House,4,2020-03-01,,,,Awhitu,Franklin District,Auckland,Rural Franklin
521151,House,5+,2020-03-01,,,,Awhitu,Franklin District,Auckland,Rural Franklin
521152,House,1,2019-12-01,,,,Glenbrook,Franklin District,Auckland,Rural Franklin
521152,House,2,2019-12-01,,,,Glenbrook,Franklin District,Auckland,Rural Franklin
521152,House,3,2019-12-01,5.0,504.0,502.0,Glenbrook,Franklin District,Auckland,Rural Franklin
521152,House,4,2019-12-01,,,,Glenbrook,Franklin District,Auckland,Rural Franklin
521152,House,1,2020-03-01,,,,Glenbrook,Franklin District,Auckland,Rural Franklin
521152,House,2,2020-03-01,,,,Glenbrook,Franklin District,Auckland,Rural Franklin
521152,House,3,2020-03-01,,,,Glenbrook,Franklin District,Auckland,Rural Franklin
521152,House,4,2020-03-01,,,,Glenbrook,Franklin District,Auckland,Rural Franklin
521153,House,2,2019-12-01,,,,Otaua,Franklin District,Auckland,Rural Franklin
521153,House,3,2019-12-01,,,,Otaua,Franklin District,Auckland,Rural Franklin
521153,House,4,2019-12-01,,,,Otaua,Franklin District,Auckland,Rural Franklin
521153,House,2,2020-03-01,,,,Otaua,Franklin District,Auckland,Rural Franklin
521153,House,3,2020-03-01,,,,Otaua,Franklin District,Auckland,Rural Franklin
521153,House,4,2020-03-01,,,,Otaua,Franklin District,Auckland,Rural Franklin
521160,House,2,2019-12-01,,,,Bombay,Franklin District,Auckland,Rural Franklin
521160,House,3,2019-12-01,,,,Bombay,Franklin District,Auckland,Rural Franklin
521160,House,4,2019-12-01,,,,Bombay,Franklin District,Auckland,Rural Franklin
521160,House,2,2020-03-01,,,,Bombay,Franklin District,Auckland,Rural Franklin
521160,House,3,2020-03-01,,,,Bombay,Franklin District,Auckland,Rural Franklin
521160,House,4,2020-03-01,,,,Bombay,Franklin District,Auckland,Rural Franklin
521201,Flat or Apartment,2,2019-12-01,,,,Hingaia,Papakura District,Auckland,Papakura/Drury/Karaka
521201,House,2,2019-12-01,,,,Hingaia,Papakura District,Auckland,Papakura/Drury/Karaka
521201,House,3,2019-12-01,,,,Hingaia,Papakura District,Auckland,Papakura/Drury/Karaka
521201,House,4,2019-12-01,7.0,724.0,722.0,Hingaia,Papakura District,Auckland,Papakura/Drury/Karaka
521201,House,5+,2019-12-01,6.0,897.0,893.0,Hingaia,Papakura District,Auckland,Papakura/Drury/Karaka
521201,Flat or Apartment,2,2020-03-01,,,,Hingaia,Papakura District,Auckland,Papakura/Drury/Karaka
521201,House,2,2020-03-01,,,,Hingaia,Papakura District,Auckland,Papakura/Drury/Karaka
521201,House,3,2020-03-01,,,,Hingaia,Papakura District,Auckland,Papakura/Drury/Karaka
521201,House,4,2020-03-01,5.0,812.0,805.0,Hingaia,Papakura District,Auckland,Papakura/Drury/Karaka
521201,House,5+,2020-03-01,,,,Hingaia,Papakura District,Auckland,Papakura/Drury/Karaka
521202,House,3,2019-12-01,,,,Whangapouri Creek,Franklin District,Auckland,Papakura/Drury/Karaka
521202,House,4,2019-12-01,,,,Whangapouri Creek,Franklin District,Auckland,Papakura/Drury/Karaka
521202,House,3,2020-03-01,,,,Whangapouri Creek,Franklin District,Auckland,Papakura/Drury/Karaka
521202,House,4,2020-03-01,,,,Whangapouri Creek,Franklin District,Auckland,Papakura/Drury/Karaka
521203,Flat or Apartment,2,2019-12-01,,,,Bremner,Papakura District,Auckland,Papakura/Drury/Karaka
521203,House,3,2019-12-01,,,,Bremner,Papakura District,Auckland,Papakura/Drury/Karaka
521203,House,4,2019-12-01,,,,Bremner,Papakura District,Auckland,Papakura/Drury/Karaka
521203,House,5+,2019-12-01,,,,Bremner,Papakura District,Auckland,Papakura/Drury/Karaka
521203,Flat or Apartment,2,2020-03-01,,,,Bremner,Papakura District,Auckland,Papakura/Drury/Karaka
521203,House,3,2020-03-01,,,,Bremner,Papakura District,Auckland,Papakura/Drury/Karaka
521203,House,4,2020-03-01,,,,Bremner,Papakura District,Auckland,Papakura/Drury/Karaka
521203,House,5+,2020-03-01,,,,Bremner,Papakura District,Auckland,Papakura/Drury/Karaka
521301,Flat or Apartment,1,2019-12-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,Flat or Apartment,2,2019-12-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,Flat or Apartment,3,2019-12-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,House,1,2019-12-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,House,2,2019-12-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,House,3,2019-12-01,8.0,588.0,582.0,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,House,4,2019-12-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,House,5+,2019-12-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,Flat or Apartment,1,2020-03-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,Flat or Apartment,2,2020-03-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,Flat or Apartment,3,2020-03-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,House,1,2020-03-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,House,2,2020-03-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,House,3,2020-03-01,5.0,642.0,641.0,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,House,4,2020-03-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521301,House,5+,2020-03-01,,,,Drury,Papakura District,Auckland,Papakura/Drury/Karaka
521302,House,3,2019-12-01,,,,Runciman,Franklin District,Auckland,Rural Franklin
521302,House,4,2019-12-01,,,,Runciman,Franklin District,Auckland,Rural Franklin
521302,House,3,2020-03-01,,,,Runciman,Franklin District,Auckland,Rural Franklin
521302,House,4,2020-03-01,,,,Runciman,Franklin District,Auckland,Rural Franklin
521501,Flat or Apartment,1,2019-12-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,Flat or Apartment,2,2019-12-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,Flat or Apartment,3,2019-12-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,House,1,2019-12-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,House,2,2019-12-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,House,3,2019-12-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,House,4,2019-12-01,8.0,736.0,732.0,Mellons Bay,Manukau City,Auckland,Howick
521501,House,5+,2019-12-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,Flat or Apartment,1,2020-03-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,Flat or Apartment,2,2020-03-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,Flat or Apartment,3,2020-03-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,House,1,2020-03-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,House,2,2020-03-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,House,3,2020-03-01,6.0,648.0,646.0,Mellons Bay,Manukau City,Auckland,Howick
521501,House,4,2020-03-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521501,House,5+,2020-03-01,,,,Mellons Bay,Manukau City,Auckland,Howick
521502,Flat or Apartment,1,2019-12-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,Flat or Apartment,2,2019-12-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,Flat or Apartment,3,2019-12-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,House,1,2019-12-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,House,2,2019-12-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,House,3,2019-12-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,House,4,2019-12-01,6.0,870.0,826.0,Cockle Bay,Manukau City,Auckland,Howick
521502,House,5+,2019-12-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,Flat or Apartment,1,2020-03-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,Flat or Apartment,2,2020-03-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,Flat or Apartment,3,2020-03-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,House,1,2020-03-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,House,2,2020-03-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,House,3,2020-03-01,7.0,626.0,623.0,Cockle Bay,Manukau City,Auckland,Howick
521502,House,4,2020-03-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521502,House,5+,2020-03-01,,,,Cockle Bay,Manukau City,Auckland,Howick
521601,Flat or Apartment,1,2019-12-01,,,,Howick West,Manukau City,Auckland,Highland Park
521601,Flat or Apartment,2,2019-12-01,,,,Howick West,Manukau City,Auckland,Highland Park
521601,House,1,2019-12-01,,,,Howick West,Manukau City,Auckland,Highland Park
521601,House,2,2019-12-01,,,,Howick West,Manukau City,Auckland,Highland Park
521601,House,3,2019-12-01,8.0,589.0,588.0,Howick West,Manukau City,Auckland,Highland Park
521601,House,4,2019-12-01,,,,Howick West,Manukau City,Auckland,Highland Park
521601,House,5+,2019-12-01,,,,Howick West,Manukau City,Auckland,Highland Park
521601,Flat or Apartment,1,2020-03-01,,,,Howick West,Manukau City,Auckland,Highland Park
521601,Flat or Apartment,2,2020-03-01,,,,Howick West,Manukau City,Auckland,Highland Park
521601,House,1,2020-03-01,,,,Howick West,Manukau City,Auckland,Highland Park
521601,House,2,2020-03-01,,,,Howick West,Manukau City,Auckland,Highland Park
521601,House,3,2020-03-01,5.0,574.0,574.0,Howick West,Manukau City,Auckland,Highland Park
521601,House,4,2020-03-01,,,,Howick West,Manukau City,Auckland,Highland Park
521601,House,5+,2020-03-01,,,,Howick West,Manukau City,Auckland,Highland Park
521602,Flat or Apartment,1,2019-12-01,,,,Howick Central,Manukau City,Auckland,Howick
521602,Flat or Apartment,2,2019-12-01,9.0,457.0,450.0,Howick Central,Manukau City,Auckland,Howick
521602,Flat or Apartment,3,2019-12-01,,,,Howick Central,Manukau City,Auckland,Howick
521602,Flat or Apartment,4,2019-12-01,,,,Howick Central,Manukau City,Auckland,Howick
521602,House,1,2019-12-01,,,,Howick Central,Manukau City,Auckland,Howick
521602,House,2,2019-12-01,12.0,501.0,500.0,Howick Central,Manukau City,Auckland,Howick
521602,House,3,2019-12-01,26.0,580.0,578.0,Howick Central,Manukau City,Auckland,Howick
521602,House,4,2019-12-01,8.0,712.0,708.0,Howick Central,Manukau City,Auckland,Howick
521602,House,5+,2019-12-01,,,,Howick Central,Manukau City,Auckland,Howick
521602,Room or Boarding House,1,2019-12-01,,,,Howick Central,Manukau City,Auckland,Howick
521602,Flat or Apartment,1,2020-03-01,,,,Howick Central,Manukau City,Auckland,Howick
521602,Flat or Apartment,2,2020-03-01,8.0,488.0,485.0,Howick Central,Manukau City,Auckland,Howick
521602,Flat or Apartment,3,2020-03-01,,,,Howick Central,Manukau City,Auckland,Howick
521602,Flat or Apartment,4,2020-03-01,,,,Howick Central,Manukau City,Auckland,Howick
521602,House,1,2020-03-01,,,,Howick Central,Manukau City,Auckland,Howick
521602,House,2,2020-03-01,9.0,487.0,487.0,Howick Central,Manukau City,Auckland,Howick
521602,House,3,2020-03-01,11.0,632.0,629.0,Howick Central,Manukau City,Auckland,Howick
521602,House,4,2020-03-01,7.0,735.0,734.0,Howick Central,Manukau City,Auckland,Howick
521602,House,5+,2020-03-01,,,,Howick Central,Manukau City,Auckland,Howick
521602,Room or Boarding House,1,2020-03-01,,,,Howick Central,Manukau City,Auckland,Howick
521800,Flat or Apartment,1,2019-12-01,22.0,370.0,366.0,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,Flat or Apartment,2,2019-12-01,20.0,405.0,403.0,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,Flat or Apartment,3,2019-12-01,,,,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,House,1,2019-12-01,,,,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,House,2,2019-12-01,11.0,427.0,402.0,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,House,3,2019-12-01,13.0,522.0,521.0,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,House,4,2019-12-01,6.0,633.0,616.0,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,House,5+,2019-12-01,,,,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,Room or Boarding House,1,2019-12-01,8.0,242.0,238.0,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,Flat or Apartment,1,2020-03-01,20.0,341.0,336.0,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,Flat or Apartment,2,2020-03-01,14.0,415.0,380.0,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,Flat or Apartment,3,2020-03-01,,,,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,House,1,2020-03-01,,,,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,House,2,2020-03-01,6.0,453.0,443.0,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,House,3,2020-03-01,9.0,536.0,534.0,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,House,4,2020-03-01,,,,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,House,5+,2020-03-01,,,,Otahuhu East,Auckland City,Auckland,Otahuhu
521800,Room or Boarding House,1,2020-03-01,7.0,260.0,254.0,Otahuhu East,Auckland City,Auckland,Otahuhu
521901,Flat or Apartment,1,2019-12-01,14.0,371.0,365.0,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,Flat or Apartment,2,2019-12-01,6.0,428.0,427.0,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,Flat or Apartment,3,2019-12-01,,,,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,Flat or Apartment,4,2019-12-01,,,,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,House,1,2019-12-01,,,,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,House,2,2019-12-01,9.0,420.0,416.0,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,House,3,2019-12-01,12.0,622.0,613.0,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,House,4,2019-12-01,,,,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,House,5+,2019-12-01,,,,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,Room or Boarding House,1,2019-12-01,59.0,280.0,276.0,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,Flat or Apartment,1,2020-03-01,7.0,371.0,369.0,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,Flat or Apartment,2,2020-03-01,6.0,427.0,423.0,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,Flat or Apartment,3,2020-03-01,,,,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,Flat or Apartment,4,2020-03-01,,,,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,House,1,2020-03-01,,,,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,House,2,2020-03-01,,,,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,House,3,2020-03-01,7.0,562.0,557.0,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,House,4,2020-03-01,,,,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,House,5+,2020-03-01,,,,Otahuhu West,Auckland City,Auckland,Otahuhu
521901,Room or Boarding House,1,2020-03-01,71.0,265.0,251.0,Otahuhu West,Auckland City,Auckland,Otahuhu
522100,Flat or Apartment,1,2019-12-01,5.0,342.0,341.0,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,Flat or Apartment,2,2019-12-01,9.0,486.0,484.0,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,Flat or Apartment,3,2019-12-01,,,,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,House,1,2019-12-01,,,,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,House,2,2019-12-01,6.0,462.0,461.0,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,House,3,2019-12-01,13.0,580.0,579.0,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,House,4,2019-12-01,,,,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,House,5+,2019-12-01,,,,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,Room or Boarding House,1,2019-12-01,,,,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,Flat or Apartment,1,2020-03-01,7.0,357.0,357.0,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,Flat or Apartment,2,2020-03-01,10.0,432.0,431.0,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,Flat or Apartment,3,2020-03-01,,,,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,House,1,2020-03-01,,,,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,House,2,2020-03-01,5.0,496.0,494.0,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,House,3,2020-03-01,12.0,563.0,551.0,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,House,4,2020-03-01,,,,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,House,5+,2020-03-01,,,,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522100,Room or Boarding House,1,2020-03-01,,,,Papatoetoe West,Manukau City,Auckland,Papatoetoe West
522201,Flat or Apartment,1,2019-12-01,,,,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,Flat or Apartment,2,2019-12-01,9.0,461.0,460.0,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,Flat or Apartment,3,2019-12-01,,,,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,House,1,2019-12-01,,,,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,House,2,2019-12-01,7.0,485.0,484.0,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,House,3,2019-12-01,12.0,616.0,610.0,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,House,4,2019-12-01,,,,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,House,5+,2019-12-01,,,,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,Room or Boarding House,1,2019-12-01,,,,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,Flat or Apartment,1,2020-03-01,,,,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,Flat or Apartment,2,2020-03-01,11.0,477.0,476.0,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,Flat or Apartment,3,2020-03-01,,,,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,House,1,2020-03-01,,,,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,House,2,2020-03-01,5.0,474.0,473.0,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,House,3,2020-03-01,9.0,546.0,544.0,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,House,4,2020-03-01,,,,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,House,5+,2020-03-01,,,,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522201,Room or Boarding House,1,2020-03-01,,,,Papatoetoe North,Manukau City,Auckland,Papatoetoe North
522202,Flat or Apartment,1,2019-12-01,12.0,259.0,207.0,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
522202,Flat or Apartment,2,2019-12-01,13.0,448.0,447.0,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
522202,Flat or Apartment,3,2019-12-01,,,,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
522202,House,1,2019-12-01,,,,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
522202,House,2,2019-12-01,6.0,511.0,510.0,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
522202,House,3,2019-12-01,8.0,582.0,582.0,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
522202,House,4,2019-12-01,,,,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
522202,House,5+,2019-12-01,,,,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
522202,Room or Boarding House,1,2019-12-01,13.0,318.0,316.0,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
522202,Flat or Apartment,1,2020-03-01,10.0,168.0,118.0,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
522202,Flat or Apartment,2,2020-03-01,7.0,456.0,455.0,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
522202,Flat or Apartment,3,2020-03-01,,,,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
522202,House,1,2020-03-01,,,,Papatoetoe Central,Manukau City,Auckland,Papatoetoe South
