origin,destination,time,distance
Royal Oak/One Tree Hill,Mangere East,7430.0,10.512
Royal Oak/One Tree Hill,Manukau Central,11038.0,15.614
Royal Oak/One Tree Hill,Manukau Heights and Manurewa Heights,12693.0,17.964
Royal Oak/One Tree Hill,Manurewa North,14089.0,19.94
Royal Oak/One Tree Hill,Maraetai/Clevedon,20045.0,28.36
Royal Oak/One Tree Hill,Massey/Royal Heights,13363.0,18.882
Royal Oak/One Tree Hill,Meadowbank,5142.0,7.28
Royal Oak/One Tree Hill,Mission Bay/Orakei,6208.0,8.777
Royal Oak/One Tree Hill,Mt Albert/Owairaka,5131.0,7.251
Royal Oak/One Tree Hill,Mt Eden,3477.0,4.917
Royal Oak/One Tree Hill,Mt Roskill/Wesley,3565.0,5.029
Royal Oak/One Tree Hill,Mt Wellington,4717.0,6.675
Royal Oak/One Tree Hill,Mt Wellington North,4753.0,6.727
Royal Oak/One Tree Hill,New Lynn,7686.0,10.857
Royal Oak/One Tree Hill,Newmarket,3218.0,4.555
Royal Oak/One Tree Hill,Newton/Grafton,4645.0,6.571
Royal Oak/One Tree Hill,North Harbour/Pine Hill,15812.0,23.926
Royal Oak/One Tree Hill,Onehunga/Oranga/Te Papapa,1224.0,1.734
Royal Oak/One Tree Hill,Orewa/Whangaparaoa,,
Royal Oak/One Tree Hill,Otahuhu,6353.0,8.989
Royal Oak/One Tree Hill,Otara,9838.0,13.925
Royal Oak/One Tree Hill,Pakuranga,7821.0,11.047
Royal Oak/One Tree Hill,Panmure,6034.0,8.535
Royal Oak/One Tree Hill,Papakura/Drury/Karaka,18827.0,26.647
Royal Oak/One Tree Hill,Papatoetoe North,8524.0,12.067
Royal Oak/One Tree Hill,Papatoetoe South,9408.0,13.319
Royal Oak/One Tree Hill,Papatoetoe West,8874.0,12.555
Royal Oak/One Tree Hill,Parnell,4676.0,6.621
Royal Oak/One Tree Hill,Penrose/Mt Wellington South,5196.0,7.332
Royal Oak/One Tree Hill,Ponsonby/Freemans Bay,6071.0,8.586
Royal Oak/One Tree Hill,Pt Chevalier,6857.0,9.69
Royal Oak/One Tree Hill,Pukekohe/Tuakau,,
Royal Oak/One Tree Hill,Ranui,14281.0,20.183
Royal Oak/One Tree Hill,Remuera,3734.0,5.287
Royal Oak/One Tree Hill,Remuera South/Meadowbank South,4487.0,6.35
Royal Oak/One Tree Hill,Rewiti/Kumeu/Riverhead,22050.0,31.205
Royal Oak/One Tree Hill,Rothesay/Murrays/Mairangi Bays,15991.0,24.18
Royal Oak/One Tree Hill,Royal Oak/One Tree Hill,0.0,0.0
Royal Oak/One Tree Hill,Rural Franklin,,
Royal Oak/One Tree Hill,St Helliers/Glendowie,7893.0,11.176
Royal Oak/One Tree Hill,St Johns,5985.0,8.47
Royal Oak/One Tree Hill,St Lukes/Sandringham,3735.0,5.279
Royal Oak/One Tree Hill,Sunnynook/Westlake,12511.0,19.252
Royal Oak/One Tree Hill,Takanini/Ardmore,17202.0,24.342
Royal Oak/One Tree Hill,Takapuna,11699.0,18.101
Royal Oak/One Tree Hill,Te Atatu,11202.0,15.829
Royal Oak/One Tree Hill,Te Atatu Peninsula,12262.0,17.323
Royal Oak/One Tree Hill,Three Kings,2803.0,3.958
Royal Oak/One Tree Hill,Titirangi,10251.0,14.498
Royal Oak/One Tree Hill,Torbay,19193.0,28.709
Royal Oak/One Tree Hill,Waiheke Island,16122.0,36.496
Royal Oak/One Tree Hill,Wairau Park/Glenfield North,12497.0,19.229
Royal Oak/One Tree Hill,Waiuku,,
Royal Oak/One Tree Hill,Waterview/Avondale Heights,6440.0,9.102
Royal Oak/One Tree Hill,Wattle Downs/Conifer Grove,15822.0,22.396
Royal Oak/One Tree Hill,Wellsford/Warkworth/Helensville,,
Royal Oak/One Tree Hill,West Harbour,16563.0,23.414
Royal Oak/One Tree Hill,Western Beaches/Rural,17606.0,24.902
Royal Oak/One Tree Hill,Western Springs/Morningside,5148.0,7.284
Royal Oak/One Tree Hill,Westmere/Surrey Crescent,6525.0,9.218
Royal Oak/One Tree Hill,Weymouth,14133.0,19.983
Rural Franklin,Albany,,
Rural Franklin,Avondale,,
Rural Franklin,Balmoral,,
Rural Franklin,Beachhaven/Birkdale,,
Rural Franklin,Blockhouse Bay/New Windsor,,
Rural Franklin,Botony Downs,,
Rural Franklin,Browns Bay,,
Rural Franklin,Bucklands Beach,,
Rural Franklin,Central East,,
Rural Franklin,Central West,,
Rural Franklin,Chatswood/Birkenhead/Northcote Point,,
Rural Franklin,Dannemora,,
Rural Franklin,Devonport,,
Rural Franklin,East Coast Bays,,
Rural Franklin,Eden Terrace,,
Rural Franklin,Ellerslie,,
Rural Franklin,Epsom,,
Rural Franklin,Glen Eden,,
Rural Franklin,Glen Innes/Pt England/Wai O Taiki,,
Rural Franklin,Glendene,,
Rural Franklin,Glendhu/Glenfield,,
Rural Franklin,Greenhithe/Unsworth Heights,,
Rural Franklin,Grey Lynn/Arch Hill,,
Rural Franklin,Gulf Harbour,,
Rural Franklin,Half Moon Bay/Farm Cove,,
Rural Franklin,Henderson,,
Rural Franklin,Herne Bay/St Marys,,
Rural Franklin,Highland Park,,
Rural Franklin,Hillcrest/Northcote,,
Rural Franklin,Hillsborough,,
Rural Franklin,Howick,,
Rural Franklin,Kelston,,
Rural Franklin,Kingsland,,
Rural Franklin,Kohimarama,,
Rural Franklin,Lynfield,,
Rural Franklin,Mangere,,
Rural Franklin,Mangere Bridge/Airport,,
Rural Franklin,Mangere East,,
Rural Franklin,Manukau Central,,
Rural Franklin,Manukau Heights and Manurewa Heights,,
Rural Franklin,Manurewa North,,
Rural Franklin,Maraetai/Clevedon,,
Rural Franklin,Massey/Royal Heights,,
Rural Franklin,Meadowbank,,
Rural Franklin,Mission Bay/Orakei,,
Rural Franklin,Mt Albert/Owairaka,,
Rural Franklin,Mt Eden,,
Rural Franklin,Mt Roskill/Wesley,,
Rural Franklin,Mt Wellington,,
Rural Franklin,Mt Wellington North,,
Rural Franklin,New Lynn,,
Rural Franklin,Newmarket,,
Rural Franklin,Newton/Grafton,,
Rural Franklin,North Harbour/Pine Hill,,
Rural Franklin,Onehunga/Oranga/Te Papapa,,
Rural Franklin,Orewa/Whangaparaoa,,
Rural Franklin,Otahuhu,,
Rural Franklin,Otara,,
Rural Franklin,Pakuranga,,
Rural Franklin,Panmure,,
Rural Franklin,Papakura/Drury/Karaka,14440.0,20.451
Rural Franklin,Papatoetoe North,,
Rural Franklin,Papatoetoe South,,
Rural Franklin,Papatoetoe West,,
Rural Franklin,Parnell,,
Rural Franklin,Penrose/Mt Wellington South,,
Rural Franklin,Ponsonby/Freemans Bay,,
Rural Franklin,Pt Chevalier,,
Rural Franklin,Pukekohe/Tuakau,4116.0,5.827
Rural Franklin,Ranui,,
Rural Franklin,Remuera,,
Rural Franklin,Remuera South/Meadowbank South,,
Rural Franklin,Rewiti/Kumeu/Riverhead,,
Rural Franklin,Rothesay/Murrays/Mairangi Bays,,
Rural Franklin,Royal Oak/One Tree Hill,,
Rural Franklin,Rural Franklin,0.0,0.0
Rural Franklin,St Helliers/Glendowie,,
Rural Franklin,St Johns,,
Rural Franklin,St Lukes/Sandringham,,
Rural Franklin,Sunnynook/Westlake,,
Rural Franklin,Takanini/Ardmore,16568.0,23.461
Rural Franklin,Takapuna,,
Rural Franklin,Te Atatu,,
Rural Franklin,Te Atatu Peninsula,,
Rural Franklin,Three Kings,,
Rural Franklin,Titirangi,,
Rural Franklin,Torbay,,
Rural Franklin,Waiheke Island,,
Rural Franklin,Wairau Park/Glenfield North,,
Rural Franklin,Waiuku,12744.0,18.053
Rural Franklin,Waterview/Avondale Heights,,
Rural Franklin,Wattle Downs/Conifer Grove,,
Rural Franklin,Wellsford/Warkworth/Helensville,,
Rural Franklin,West Harbour,,
Rural Franklin,Western Beaches/Rural,,
Rural Franklin,Western Springs/Morningside,,
Rural Franklin,Westmere/Surrey Crescent,,
Rural Franklin,Weymouth,,
St Helliers/Glendowie,Albany,19736.0,29.498
St Helliers/Glendowie,Avondale,13564.0,19.195
St Helliers/Glendowie,Balmoral,8823.0,12.49
St Helliers/Glendowie,Beachhaven/Birkdale,13164.0,20.201
St Helliers/Glendowie,Blockhouse Bay/New Windsor,13843.0,19.598
St Helliers/Glendowie,Botony Downs,9678.0,13.693
St Helliers/Glendowie,Browns Bay,18657.0,27.973
St Helliers/Glendowie,Bucklands Beach,10000.0,14.147
St Helliers/Glendowie,Central East,7509.0,10.61
St Helliers/Glendowie,Central West,8202.0,11.59
St Helliers/Glendowie,Chatswood/Birkenhead/Northcote Point,10662.0,16.657
St Helliers/Glendowie,Dannemora,10009.0,14.149
St Helliers/Glendowie,Devonport,15835.0,23.977
St Helliers/Glendowie,East Coast Bays,14179.0,21.627
St Helliers/Glendowie,Eden Terrace,8225.0,11.64
St Helliers/Glendowie,Ellerslie,5536.0,7.841
St Helliers/Glendowie,Epsom,7154.0,10.128
St Helliers/Glendowie,Glen Eden,17665.0,25.0
St Helliers/Glendowie,Glen Innes/Pt England/Wai O Taiki,1932.0,2.734
St Helliers/Glendowie,Glendene,17009.0,24.073
St Helliers/Glendowie,Glendhu/Glenfield,13455.0,20.613
St Helliers/Glendowie,Greenhithe/Unsworth Heights,16045.0,24.276
St Helliers/Glendowie,Grey Lynn/Arch Hill,9372.0,13.255
St Helliers/Glendowie,Gulf Harbour,,
St Helliers/Glendowie,Half Moon Bay/Farm Cove,7390.0,10.452
St Helliers/Glendowie,Henderson,18640.0,26.355
St Helliers/Glendowie,Herne Bay/St Marys,9581.0,13.54
St Helliers/Glendowie,Highland Park,8484.0,11.999
St Helliers/Glendowie,Hillcrest/Northcote,11587.0,17.966
St Helliers/Glendowie,Hillsborough,10265.0,14.531
St Helliers/Glendowie,Howick,10303.0,14.575
St Helliers/Glendowie,Kelston,15770.0,22.316
St Helliers/Glendowie,Kingsland,9526.0,13.479
St Helliers/Glendowie,Kohimarama,1560.0,2.205
St Helliers/Glendowie,Lynfield,12338.0,17.47
St Helliers/Glendowie,Mangere,12176.0,17.226
St Helliers/Glendowie,Mangere Bridge/Airport,11895.0,16.82
St Helliers/Glendowie,Mangere East,10717.0,15.162
St Helliers/Glendowie,Manukau Central,13229.0,18.707
St Helliers/Glendowie,Manukau Heights and Manurewa Heights,14247.0,20.146
St Helliers/Glendowie,Manurewa North,16280.0,23.033
St Helliers/Glendowie,Maraetai/Clevedon,18762.0,26.558
St Helliers/Glendowie,Massey/Royal Heights,18477.0,26.129
St Helliers/Glendowie,Meadowbank,3220.0,4.559
St Helliers/Glendowie,Mission Bay/Orakei,3244.0,4.586
St Helliers/Glendowie,Mt Albert/Owairaka,11475.0,16.243
St Helliers/Glendowie,Mt Eden,8441.0,11.945
St Helliers/Glendowie,Mt Roskill/Wesley,10760.0,15.235
St Helliers/Glendowie,Mt Wellington,5389.0,7.623
St Helliers/Glendowie,Mt Wellington North,4618.0,6.531
St Helliers/Glendowie,New Lynn,14832.0,20.987
St Helliers/Glendowie,Newmarket,6705.0,9.496
St Helliers/Glendowie,Newton/Grafton,7845.0,11.101
St Helliers/Glendowie,North Harbour/Pine Hill,17266.0,26.003
St Helliers/Glendowie,Onehunga/Oranga/Te Papapa,8022.0,11.355
St Helliers/Glendowie,Orewa/Whangaparaoa,,
St Helliers/Glendowie,Otahuhu,8288.0,11.716
St Helliers/Glendowie,Otara,11133.0,15.744
St Helliers/Glendowie,Pakuranga,6239.0,8.82
St Helliers/Glendowie,Panmure,3972.0,5.618
St Helliers/Glendowie,Papakura/Drury/Karaka,21018.0,29.74
St Helliers/Glendowie,Papatoetoe North,11047.0,15.632
St Helliers/Glendowie,Papatoetoe South,11670.0,16.513
St Helliers/Glendowie,Papatoetoe West,12354.0,17.481
St Helliers/Glendowie,Parnell,6589.0,9.318
St Helliers/Glendowie,Penrose/Mt Wellington South,5978.0,8.455
St Helliers/Glendowie,Ponsonby/Freemans Bay,9343.0,13.203
St Helliers/Glendowie,Pt Chevalier,11764.0,16.635
St Helliers/Glendowie,Pukekohe/Tuakau,,
St Helliers/Glendowie,Ranui,19395.0,27.43
St Helliers/Glendowie,Remuera,5631.0,7.976
St Helliers/Glendowie,Remuera South/Meadowbank South,4029.0,5.705
St Helliers/Glendowie,Rewiti/Kumeu/Riverhead,,
St Helliers/Glendowie,Rothesay/Murrays/Mairangi Bays,17444.0,26.257
St Helliers/Glendowie,Royal Oak/One Tree Hill,7893.0,11.176
St Helliers/Glendowie,Rural Franklin,,
St Helliers/Glendowie,St Helliers/Glendowie,0.0,0.0
St Helliers/Glendowie,St Johns,2768.0,3.92
St Helliers/Glendowie,St Lukes/Sandringham,9820.0,13.898
St Helliers/Glendowie,Sunnynook/Westlake,14036.0,21.423
St Helliers/Glendowie,Takanini/Ardmore,19227.0,27.184
St Helliers/Glendowie,Takapuna,13153.0,20.178
St Helliers/Glendowie,Te Atatu,16316.0,23.076
St Helliers/Glendowie,Te Atatu Peninsula,17422.0,24.634
St Helliers/Glendowie,Three Kings,9572.0,13.552
St Helliers/Glendowie,Titirangi,17446.0,24.704
St Helliers/Glendowie,Torbay,21138.0,31.476
St Helliers/Glendowie,Waiheke Island,14540.0,34.269
St Helliers/Glendowie,Wairau Park/Glenfield North,13973.0,21.338
St Helliers/Glendowie,Waiuku,,
St Helliers/Glendowie,Waterview/Avondale Heights,12554.0,17.765
St Helliers/Glendowie,Wattle Downs/Conifer Grove,18013.0,25.489
St Helliers/Glendowie,Wellsford/Warkworth/Helensville,,
St Helliers/Glendowie,West Harbour,21340.0,31.775
St Helliers/Glendowie,Western Beaches/Rural,24595.0,34.814
St Helliers/Glendowie,Western Springs/Morningside,9989.0,14.136
St Helliers/Glendowie,Westmere/Surrey Crescent,10648.0,15.051
St Helliers/Glendowie,Weymouth,17242.0,24.387
St Johns,Albany,18748.0,28.116
St Johns,Avondale,11656.0,16.489
St Johns,Balmoral,6915.0,9.784
St Johns,Beachhaven/Birkdale,12541.0,19.334
St Johns,Blockhouse Bay/New Windsor,11921.0,16.869
St Johns,Botony Downs,8067.0,11.418
St Johns,Browns Bay,18037.0,27.111
St Johns,Bucklands Beach,8389.0,11.872
St Johns,Central East,6833.0,9.67
St Johns,Central West,7410.0,10.482
St Johns,Chatswood/Birkenhead/Northcote Point,10039.0,15.79
St Johns,Dannemora,8399.0,11.874
St Johns,Devonport,15211.0,23.11
St Johns,East Coast Bays,13485.0,20.666
St Johns,Eden Terrace,6874.0,9.732
St Johns,Ellerslie,3177.0,4.499
St Johns,Epsom,5427.0,7.683
St Johns,Glen Eden,15757.0,22.294
St Johns,Glen Innes/Pt England/Wai O Taiki,1680.0,2.376
St Johns,Glendene,15101.0,21.367
St Johns,Glendhu/Glenfield,12832.0,19.746
St Johns,Greenhithe/Unsworth Heights,15440.0,23.435
St Johns,Grey Lynn/Arch Hill,8020.0,11.347
St Johns,Gulf Harbour,,
St Johns,Half Moon Bay/Farm Cove,5779.0,8.177
St Johns,Henderson,17289.0,24.447
St Johns,Herne Bay/St Marys,8890.0,12.582
St Johns,Highland Park,6873.0,9.724
St Johns,Hillcrest/Northcote,11002.0,17.148
St Johns,Hillsborough,8357.0,11.825
St Johns,Howick,8693.0,12.3
St Johns,Kelston,13861.0,19.61
St Johns,Kingsland,7799.0,11.034
St Johns,Kohimarama,2107.0,2.984
St Johns,Lynfield,10430.0,14.764
St Johns,Mangere,10296.0,14.572
St Johns,Mangere Bridge/Airport,9549.0,13.501
St Johns,Mangere East,8837.0,12.508
St Johns,Manukau Central,11356.0,16.06
St Johns,Manukau Heights and Manurewa Heights,12493.0,17.668
St Johns,Manurewa North,14406.0,20.386
St Johns,Maraetai/Clevedon,16852.0,23.858
St Johns,Massey/Royal Heights,17125.0,24.221
St Johns,Meadowbank,1617.0,2.289
St Johns,Mission Bay/Orakei,2862.0,4.048
St Johns,Mt Albert/Owairaka,9373.0,13.26
St Johns,Mt Eden,6714.0,9.5
St Johns,Mt Roskill/Wesley,8852.0,12.529
St Johns,Mt Wellington,3166.0,4.484
St Johns,Mt Wellington North,2389.0,3.377
St Johns,New Lynn,12879.0,18.223
St Johns,Newmarket,4978.0,7.051
St Johns,Newton/Grafton,6660.0,9.431
St Johns,North Harbour/Pine Hill,16642.0,25.136
St Johns,Onehunga/Oranga/Te Papapa,5759.0,8.15
St Johns,Orewa/Whangaparaoa,,
St Johns,Otahuhu,6415.0,9.069
St Johns,Otara,9522.0,13.469
St Johns,Pakuranga,4628.0,6.545
St Johns,Panmure,2361.0,3.343
St Johns,Papakura/Drury/Karaka,19145.0,27.093
St Johns,Papatoetoe North,8842.0,12.513
St Johns,Papatoetoe South,9726.0,13.765
St Johns,Papatoetoe West,10480.0,14.834
St Johns,Parnell,5796.0,8.205
St Johns,Penrose/Mt Wellington South,3987.0,5.638
St Johns,Ponsonby/Freemans Bay,8203.0,11.608
St Johns,Pt Chevalier,10412.0,14.727
St Johns,Pukekohe/Tuakau,,
St Johns,Ranui,18043.0,25.522
St Johns,Remuera,3904.0,5.531
St Johns,Remuera South/Meadowbank South,2198.0,3.113
St Johns,Rewiti/Kumeu/Riverhead,,
St Johns,Rothesay/Murrays/Mairangi Bays,16821.0,25.39
St Johns,Royal Oak/One Tree Hill,5985.0,8.47
St Johns,Rural Franklin,,
St Johns,St Helliers/Glendowie,2768.0,3.92
St Johns,St Johns,0.0,0.0
St Johns,St Lukes/Sandringham,7912.0,11.192
St Johns,Sunnynook/Westlake,13341.0,20.462
St Johns,Takanini/Ardmore,17520.0,24.788
St Johns,Takapuna,12529.0,19.311
St Johns,Te Atatu,14964.0,21.168
St Johns,Te Atatu Peninsula,16025.0,22.662
St Johns,Three Kings,7664.0,10.846
St Johns,Titirangi,15589.0,22.069
St Johns,Torbay,20023.0,29.919
St Johns,Waiheke Island,12929.0,31.994
St Johns,Wairau Park/Glenfield North,13327.0,20.439
St Johns,Waiuku,,
St Johns,Waterview/Avondale Heights,10646.0,15.059
St Johns,Wattle Downs/Conifer Grove,16140.0,22.842
St Johns,Wellsford/Warkworth/Helensville,,
St Johns,West Harbour,20325.0,28.753
St Johns,Western Beaches/Rural,22687.0,32.108
St Johns,Western Springs/Morningside,8638.0,12.228
St Johns,Westmere/Surrey Crescent,9182.0,12.995
St Johns,Weymouth,15369.0,21.74
St Lukes/Sandringham,Albany,16456.0,24.853
St Lukes/Sandringham,Avondale,4134.0,5.85
St Lukes/Sandringham,Balmoral,1249.0,1.762
St Lukes/Sandringham,Beachhaven/Birkdale,10272.0,16.103
St Lukes/Sandringham,Blockhouse Bay/New Windsor,4201.0,5.945
St Lukes/Sandringham,Botony Downs,13950.0,19.75
St Lukes/Sandringham,Browns Bay,15765.0,23.875
St Lukes/Sandringham,Bucklands Beach,14273.0,20.204
St Lukes/Sandringham,Central East,4129.0,5.84
St Lukes/Sandringham,Central West,3841.0,5.428
St Lukes/Sandringham,Chatswood/Birkenhead/Northcote Point,7770.0,12.559
St Lukes/Sandringham,Dannemora,14282.0,20.206
St Lukes/Sandringham,Devonport,12943.0,19.879
St Lukes/Sandringham,East Coast Bays,11216.0,17.435
St Lukes/Sandringham,Eden Terrace,2629.0,3.72
St Lukes/Sandringham,Ellerslie,5709.0,8.077
St Lukes/Sandringham,Epsom,2904.0,4.109
St Lukes/Sandringham,Glen Eden,8149.0,11.53
St Lukes/Sandringham,Glen Innes/Pt England/Wai O Taiki,9475.0,13.403
St Lukes/Sandringham,Glendene,7493.0,10.603
St Lukes/Sandringham,Glendhu/Glenfield,10563.0,16.515
St Lukes/Sandringham,Greenhithe/Unsworth Heights,13153.0,20.178
St Lukes/Sandringham,Grey Lynn/Arch Hill,2775.0,3.922
St Lukes/Sandringham,Gulf Harbour,,
St Lukes/Sandringham,Half Moon Bay/Farm Cove,11662.0,16.509
St Lukes/Sandringham,Henderson,9819.0,13.892
St Lukes/Sandringham,Herne Bay/St Marys,4169.0,5.887
St Lukes/Sandringham,Highland Park,12757.0,18.056
St Lukes/Sandringham,Hillcrest/Northcote,8695.0,13.868
St Lukes/Sandringham,Hillsborough,3445.0,4.878
St Lukes/Sandringham,Howick,14576.0,20.632
St Lukes/Sandringham,Kelston,6253.0,8.846
St Lukes/Sandringham,Kingsland,1396.0,1.974
St Lukes/Sandringham,Kohimarama,9062.0,12.826
St Lukes/Sandringham,Lynfield,3458.0,4.897
St Lukes/Sandringham,Mangere,9177.0,12.994
St Lukes/Sandringham,Mangere Bridge/Airport,8098.0,11.466
St Lukes/Sandringham,Mangere East,10762.0,15.239
St Lukes/Sandringham,Manukau Central,14390.0,20.352
St Lukes/Sandringham,Manukau Heights and Manurewa Heights,16046.0,22.702
St Lukes/Sandringham,Manurewa North,17441.0,24.678
St Lukes/Sandringham,Maraetai/Clevedon,22735.0,32.19
St Lukes/Sandringham,Massey/Royal Heights,9944.0,14.063
St Lukes/Sandringham,Meadowbank,7070.0,10.002
St Lukes/Sandringham,Mission Bay/Orakei,7886.0,11.159
St Lukes/Sandringham,Mt Albert/Owairaka,1961.0,2.776
St Lukes/Sandringham,Mt Eden,1895.0,2.685
St Lukes/Sandringham,Mt Roskill/Wesley,1692.0,2.395
St Lukes/Sandringham,Mt Wellington,7294.0,10.32
St Lukes/Sandringham,Mt Wellington North,7202.0,10.19
St Lukes/Sandringham,New Lynn,5159.0,7.299
St Lukes/Sandringham,Newmarket,4105.0,5.811
St Lukes/Sandringham,Newton/Grafton,3068.0,4.34
St Lukes/Sandringham,North Harbour/Pine Hill,14374.0,21.905
St Lukes/Sandringham,Onehunga/Oranga/Te Papapa,4628.0,6.549
St Lukes/Sandringham,Orewa/Whangaparaoa,,
St Lukes/Sandringham,Otahuhu,9743.0,13.779
St Lukes/Sandringham,Otara,13191.0,18.663
St Lukes/Sandringham,Pakuranga,10511.0,14.877
St Lukes/Sandringham,Panmure,8482.0,11.998
St Lukes/Sandringham,Papakura/Drury/Karaka,22180.0,31.385
St Lukes/Sandringham,Papatoetoe North,11876.0,16.805
St Lukes/Sandringham,Papatoetoe South,12760.0,18.057
St Lukes/Sandringham,Papatoetoe West,12249.0,17.337
St Lukes/Sandringham,Parnell,5066.0,7.165
St Lukes/Sandringham,Penrose/Mt Wellington South,8215.0,11.624
St Lukes/Sandringham,Ponsonby/Freemans Bay,3767.0,5.318
St Lukes/Sandringham,Pt Chevalier,3417.0,4.829
St Lukes/Sandringham,Pukekohe/Tuakau,,
St Lukes/Sandringham,Ranui,10836.0,15.317
St Lukes/Sandringham,Remuera,5220.0,7.386
St Lukes/Sandringham,Remuera South/Meadowbank South,6416.0,9.072
St Lukes/Sandringham,Rewiti/Kumeu/Riverhead,19066.0,26.99
St Lukes/Sandringham,Rothesay/Murrays/Mairangi Bays,14552.0,22.159
St Lukes/Sandringham,Royal Oak/One Tree Hill,3735.0,5.279
St Lukes/Sandringham,Rural Franklin,,
St Lukes/Sandringham,St Helliers/Glendowie,9821.0,13.898
St Lukes/Sandringham,St Johns,7913.0,11.192
St Lukes/Sandringham,St Lukes/Sandringham,0.0,0.0
St Lukes/Sandringham,Sunnynook/Westlake,11072.0,17.231
St Lukes/Sandringham,Takanini/Ardmore,20555.0,29.08
St Lukes/Sandringham,Takapuna,10261.0,16.08
St Lukes/Sandringham,Te Atatu,7757.0,10.963
St Lukes/Sandringham,Te Atatu Peninsula,8817.0,12.457
St Lukes/Sandringham,Three Kings,1625.0,2.301
St Lukes/Sandringham,Titirangi,8388.0,11.869
St Lukes/Sandringham,Torbay,17754.0,26.688
St Lukes/Sandringham,Waiheke Island,18812.0,40.326
St Lukes/Sandringham,Wairau Park/Glenfield North,11058.0,17.208
St Lukes/Sandringham,Waiuku,,
St Lukes/Sandringham,Waterview/Avondale Heights,3322.0,4.7
St Lukes/Sandringham,Wattle Downs/Conifer Grove,19347.0,27.373
St Lukes/Sandringham,Wellsford/Warkworth/Helensville,,
St Lukes/Sandringham,West Harbour,13118.0,18.548
St Lukes/Sandringham,Western Beaches/Rural,15079.0,21.344
St Lukes/Sandringham,Western Springs/Morningside,1730.0,2.45
St Lukes/Sandringham,Westmere/Surrey Crescent,3108.0,4.384
St Lukes/Sandringham,Weymouth,17508.0,24.765
Sunnynook/Westlake,Albany,5695.0,8.062
Sunnynook/Westlake,Avondale,13965.0,21.324
Sunnynook/Westlake,Balmoral,11227.0,17.455
Sunnynook/Westlake,Beachhaven/Birkdale,5405.0,7.654
Sunnynook/Westlake,Blockhouse Bay/New Windsor,14706.0,22.371
Sunnynook/Westlake,Botony Downs,20974.0,31.244
Sunnynook/Westlake,Browns Bay,5004.0,7.084
Sunnynook/Westlake,Bucklands Beach,21297.0,31.698
Sunnynook/Westlake,Central East,7277.0,11.863
Sunnynook/Westlake,Central West,7480.0,12.16
Sunnynook/Westlake,Chatswood/Birkenhead/Northcote Point,4911.0,6.951
Sunnynook/Westlake,Dannemora,21306.0,31.7
Sunnynook/Westlake,Devonport,6835.0,9.676
Sunnynook/Westlake,East Coast Bays,1484.0,2.1
Sunnynook/Westlake,Eden Terrace,8571.0,13.69
Sunnynook/Westlake,Ellerslie,13048.0,20.018
Sunnynook/Westlake,Epsom,10727.0,16.73
Sunnynook/Westlake,Glen Eden,18065.0,27.129
Sunnynook/Westlake,Glen Innes/Pt England/Wai O Taiki,14086.0,21.513
Sunnynook/Westlake,Glendene,17410.0,26.202
Sunnynook/Westlake,Glendhu/Glenfield,3326.0,4.705
Sunnynook/Westlake,Greenhithe/Unsworth Heights,4187.0,5.928
Sunnynook/Westlake,Grey Lynn/Arch Hill,9025.0,14.335
Sunnynook/Westlake,Gulf Harbour,25009.0,35.413
Sunnynook/Westlake,Half Moon Bay/Farm Cove,18686.0,28.003
Sunnynook/Westlake,Henderson,16238.0,22.992
Sunnynook/Westlake,Herne Bay/St Marys,8800.0,14.027
Sunnynook/Westlake,Highland Park,19780.0,29.55
Sunnynook/Westlake,Hillcrest/Northcote,3328.0,4.711
Sunnynook/Westlake,Hillsborough,13334.0,20.42
Sunnynook/Westlake,Howick,21600.0,32.126
Sunnynook/Westlake,Kelston,16170.0,24.445
Sunnynook/Westlake,Kingsland,9855.0,15.511
Sunnynook/Westlake,Kohimarama,12468.0,19.222
Sunnynook/Westlake,Lynfield,14131.0,21.561
Sunnynook/Westlake,Mangere,18126.0,27.191
Sunnynook/Westlake,Mangere Bridge/Airport,17106.0,25.745
Sunnynook/Westlake,Mangere East,18809.0,28.171
Sunnynook/Westlake,Manukau Central,21714.0,32.269
Sunnynook/Westlake,Manukau Heights and Manurewa Heights,23369.0,34.619
Sunnynook/Westlake,Manurewa North,24765.0,36.595
Sunnynook/Westlake,Maraetai/Clevedon,,
Sunnynook/Westlake,Massey/Royal Heights,12783.0,18.101
Sunnynook/Westlake,Meadowbank,11798.0,18.276
Sunnynook/Westlake,Mission Bay/Orakei,11246.0,17.492
Sunnynook/Westlake,Mt Albert/Owairaka,11855.0,18.337
Sunnynook/Westlake,Mt Eden,9988.0,15.696
Sunnynook/Westlake,Mt Roskill/Wesley,12566.0,19.349
Sunnynook/Westlake,Mt Wellington,14403.0,21.936
Sunnynook/Westlake,Mt Wellington North,14297.0,21.787
Sunnynook/Westlake,New Lynn,15275.0,23.18
Sunnynook/Westlake,Newmarket,9513.0,15.012
Sunnynook/Westlake,Newton/Grafton,8276.0,13.268
Sunnynook/Westlake,North Harbour/Pine Hill,3613.0,5.114
Sunnynook/Westlake,Onehunga/Oranga/Te Papapa,13524.0,20.688
Sunnynook/Westlake,Orewa/Whangaparaoa,,
Sunnynook/Westlake,Otahuhu,17029.0,25.644
Sunnynook/Westlake,Otara,20514.0,30.58
Sunnynook/Westlake,Pakuranga,17535.0,26.371
Sunnynook/Westlake,Panmure,15506.0,23.492
Sunnynook/Westlake,Papakura/Drury/Karaka,,
