au2001,property_type,num_bedrooms,quarter,rent_count,rent_mean,rent_geo_mean,au_name,territory,region,rental_area
595600,Flat or Apartment,1,2020-09-01,,,,North Beach,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595600,Flat or Apartment,2,2020-09-01,,,,North Beach,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595600,Flat or Apartment,3,2020-09-01,,,,North Beach,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595600,House,1,2020-09-01,,,,North Beach,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595600,House,2,2020-09-01,5.0,386.0,384.0,North Beach,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595600,House,3,2020-09-01,12.0,426.0,423.0,North Beach,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595600,House,4,2020-09-01,,,,North Beach,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595600,House,5+,2020-09-01,,,,North Beach,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,Flat or Apartment,1,2020-06-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,Flat or Apartment,2,2020-06-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,Flat or Apartment,3,2020-06-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,House,1,2020-06-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,House,2,2020-06-01,8.0,355.0,353.0,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,House,3,2020-06-01,9.0,440.0,438.0,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,House,4,2020-06-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,House,5+,2020-06-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,Room or Boarding House,1,2020-06-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,Flat or Apartment,1,2020-09-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,Flat or Apartment,2,2020-09-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,Flat or Apartment,3,2020-09-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,House,1,2020-09-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,House,2,2020-09-01,5.0,355.0,355.0,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,House,3,2020-09-01,15.0,468.0,451.0,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,House,4,2020-09-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,House,5+,2020-09-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595700,Room or Boarding House,1,2020-09-01,,,,Rawhiti,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,Flat or Apartment,1,2020-06-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,Flat or Apartment,2,2020-06-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,Flat or Apartment,3,2020-06-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,House,1,2020-06-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,House,2,2020-06-01,10.0,323.0,321.0,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,House,3,2020-06-01,6.0,393.0,390.0,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,House,4,2020-06-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,House,5+,2020-06-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,Room or Boarding House,1,2020-06-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,Flat or Apartment,1,2020-09-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,Flat or Apartment,2,2020-09-01,6.0,349.0,349.0,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,Flat or Apartment,3,2020-09-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,House,1,2020-09-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,House,2,2020-09-01,8.0,360.0,358.0,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,House,3,2020-09-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,House,4,2020-09-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,House,5+,2020-09-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595800,Room or Boarding House,1,2020-09-01,,,,New Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,Flat or Apartment,1,2020-06-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,Flat or Apartment,2,2020-06-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,Flat or Apartment,3,2020-06-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,House,1,2020-06-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,House,2,2020-06-01,5.0,353.0,352.0,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,House,3,2020-06-01,8.0,419.0,418.0,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,House,4,2020-06-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,House,5+,2020-06-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,Room or Boarding House,1,2020-06-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,Flat or Apartment,1,2020-09-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,Flat or Apartment,2,2020-09-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,Flat or Apartment,3,2020-09-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,House,1,2020-09-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,House,2,2020-09-01,8.0,348.0,345.0,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,House,3,2020-09-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,House,4,2020-09-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,House,5+,2020-09-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
595900,Room or Boarding House,1,2020-09-01,,,,South Brighton,Christchurch City,Canterbury,North Beach/New Brighton/Southshore
596000,Flat or Apartment,1,2020-06-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,Flat or Apartment,2,2020-06-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,Flat or Apartment,3,2020-06-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,House,1,2020-06-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,House,2,2020-06-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,House,3,2020-06-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,House,4,2020-06-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,House,5+,2020-06-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,Room or Boarding House,1,2020-06-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,Flat or Apartment,1,2020-09-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,Flat or Apartment,2,2020-09-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,Flat or Apartment,3,2020-09-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,House,1,2020-09-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,House,2,2020-09-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,House,3,2020-09-01,5.0,547.0,528.0,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,House,4,2020-09-01,5.0,624.0,623.0,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,House,5+,2020-09-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596000,Room or Boarding House,1,2020-09-01,,,,Mt Pleasant,Christchurch City,Canterbury,Redcliffs/Sumner
596102,Flat or Apartment,1,2020-06-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,Flat or Apartment,2,2020-06-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,Flat or Apartment,3,2020-06-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,House,1,2020-06-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,House,2,2020-06-01,6.0,412.0,411.0,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,House,3,2020-06-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,House,4,2020-06-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,House,5+,2020-06-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,Flat or Apartment,1,2020-09-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,Flat or Apartment,2,2020-09-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,Flat or Apartment,3,2020-09-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,House,1,2020-09-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,House,2,2020-09-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,House,3,2020-09-01,7.0,486.0,485.0,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,House,4,2020-09-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596102,House,5+,2020-09-01,,,,Moncks Bay,Christchurch City,Canterbury,Redcliffs/Sumner
596200,Flat or Apartment,1,2020-06-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,Flat or Apartment,2,2020-06-01,10.0,452.0,439.0,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,Flat or Apartment,3,2020-06-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,House,1,2020-06-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,House,2,2020-06-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,House,3,2020-06-01,7.0,512.0,510.0,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,House,4,2020-06-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,House,5+,2020-06-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,Room or Boarding House,1,2020-06-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,Flat or Apartment,1,2020-09-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,Flat or Apartment,2,2020-09-01,6.0,478.0,474.0,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,Flat or Apartment,3,2020-09-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,House,1,2020-09-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,House,2,2020-09-01,6.0,406.0,400.0,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,House,3,2020-09-01,8.0,541.0,538.0,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,House,4,2020-09-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,House,5+,2020-09-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596200,Room or Boarding House,1,2020-09-01,,,,Sumner,Christchurch City,Canterbury,Redcliffs/Sumner
596400,Flat or Apartment,1,2020-06-01,,,,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,Flat or Apartment,2,2020-06-01,,,,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,Flat or Apartment,3,2020-06-01,,,,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,House,1,2020-06-01,,,,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,House,2,2020-06-01,7.0,369.0,365.0,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,House,3,2020-06-01,12.0,440.0,433.0,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,House,4,2020-06-01,6.0,494.0,489.0,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,House,5+,2020-06-01,,,,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,Flat or Apartment,1,2020-09-01,,,,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,Flat or Apartment,2,2020-09-01,,,,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,Flat or Apartment,3,2020-09-01,,,,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,House,1,2020-09-01,,,,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,House,2,2020-09-01,,,,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,House,3,2020-09-01,9.0,447.0,440.0,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,House,4,2020-09-01,,,,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596400,House,5+,2020-09-01,,,,Lyttelton,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596502,Flat or Apartment,2,2020-06-01,,,,Diamond Harbour,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596502,House,1,2020-06-01,,,,Diamond Harbour,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596502,House,2,2020-06-01,,,,Diamond Harbour,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596502,House,3,2020-06-01,,,,Diamond Harbour,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596502,House,4,2020-06-01,,,,Diamond Harbour,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596502,Flat or Apartment,2,2020-09-01,,,,Diamond Harbour,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596502,House,1,2020-09-01,,,,Diamond Harbour,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596502,House,2,2020-09-01,,,,Diamond Harbour,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596502,House,3,2020-09-01,,,,Diamond Harbour,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596502,House,4,2020-09-01,,,,Diamond Harbour,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596503,House,1,2020-06-01,,,,Governors Bay,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596503,House,2,2020-06-01,,,,Governors Bay,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596503,House,3,2020-06-01,,,,Governors Bay,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596503,House,4,2020-06-01,,,,Governors Bay,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596503,House,1,2020-09-01,,,,Governors Bay,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596503,House,2,2020-09-01,,,,Governors Bay,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596503,House,3,2020-09-01,,,,Governors Bay,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596503,House,4,2020-09-01,,,,Governors Bay,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596800,Flat or Apartment,1,2020-06-01,,,,Akaroa,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596800,Flat or Apartment,2,2020-06-01,,,,Akaroa,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596800,House,2,2020-06-01,,,,Akaroa,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596800,House,3,2020-06-01,,,,Akaroa,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596800,House,4,2020-06-01,,,,Akaroa,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596800,Room or Boarding House,1,2020-06-01,,,,Akaroa,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596800,Flat or Apartment,1,2020-09-01,,,,Akaroa,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596800,Flat or Apartment,2,2020-09-01,,,,Akaroa,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596800,House,2,2020-09-01,,,,Akaroa,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596800,House,3,2020-09-01,,,,Akaroa,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596800,House,4,2020-09-01,,,,Akaroa,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596800,Room or Boarding House,1,2020-09-01,,,,Akaroa,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596900,House,3,2020-06-01,,,,Okains Bay,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596900,House,4,2020-06-01,,,,Okains Bay,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596900,House,3,2020-09-01,,,,Okains Bay,Christchurch City,Canterbury,Banks Peninsula/Selwyn
596900,House,4,2020-09-01,,,,Okains Bay,Christchurch City,Canterbury,Banks Peninsula/Selwyn
597101,House,2,2020-06-01,,,,Little River,Christchurch City,Canterbury,Banks Peninsula/Selwyn
597101,House,3,2020-06-01,,,,Little River,Christchurch City,Canterbury,Banks Peninsula/Selwyn
597101,House,4,2020-06-01,,,,Little River,Christchurch City,Canterbury,Banks Peninsula/Selwyn
597101,House,2,2020-09-01,,,,Little River,Christchurch City,Canterbury,Banks Peninsula/Selwyn
597101,House,3,2020-09-01,,,,Little River,Christchurch City,Canterbury,Banks Peninsula/Selwyn
597101,House,4,2020-09-01,,,,Little River,Christchurch City,Canterbury,Banks Peninsula/Selwyn
597200,Flat or Apartment,1,2020-06-01,,,,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,Flat or Apartment,2,2020-06-01,,,,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,Flat or Apartment,3,2020-06-01,,,,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,House,2,2020-06-01,,,,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,House,3,2020-06-01,8.0,454.0,452.0,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,House,4,2020-06-01,10.0,518.0,513.0,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,House,5+,2020-06-01,,,,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,Room or Boarding House,1,2020-06-01,5.0,219.0,202.0,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,Flat or Apartment,1,2020-09-01,,,,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,Flat or Apartment,2,2020-09-01,,,,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,Flat or Apartment,3,2020-09-01,,,,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,House,2,2020-09-01,,,,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,House,3,2020-09-01,,,,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,House,4,2020-09-01,,,,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,House,5+,2020-09-01,,,,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597200,Room or Boarding House,1,2020-09-01,7.0,291.0,222.0,Lincoln,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597300,Flat or Apartment,2,2020-06-01,,,,Leeston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597300,House,2,2020-06-01,,,,Leeston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597300,House,3,2020-06-01,,,,Leeston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597300,House,4,2020-06-01,,,,Leeston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597300,Flat or Apartment,2,2020-09-01,,,,Leeston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597300,House,2,2020-09-01,,,,Leeston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597300,House,3,2020-09-01,,,,Leeston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597300,House,4,2020-09-01,,,,Leeston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597400,House,2,2020-06-01,,,,Southbridge,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597400,House,3,2020-06-01,,,,Southbridge,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597400,House,4,2020-06-01,,,,Southbridge,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597400,House,2,2020-09-01,,,,Southbridge,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597400,House,3,2020-09-01,,,,Southbridge,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597400,House,4,2020-09-01,,,,Southbridge,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597502,Flat or Apartment,4,2020-06-01,,,,Rolleston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597502,House,3,2020-06-01,16.0,455.0,453.0,Rolleston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597502,House,4,2020-06-01,17.0,516.0,515.0,Rolleston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597502,House,5+,2020-06-01,,,,Rolleston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597502,Flat or Apartment,4,2020-09-01,,,,Rolleston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597502,House,3,2020-09-01,11.0,457.0,456.0,Rolleston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597502,House,4,2020-09-01,10.0,504.0,504.0,Rolleston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597502,House,5+,2020-09-01,,,,Rolleston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597503,House,2,2020-06-01,,,,Dunsandel,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597503,House,3,2020-06-01,,,,Dunsandel,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597503,House,2,2020-09-01,,,,Dunsandel,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597503,House,3,2020-09-01,,,,Dunsandel,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,Flat or Apartment,1,2020-06-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,Flat or Apartment,2,2020-06-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,Flat or Apartment,3,2020-06-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,Flat or Apartment,4,2020-06-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,House,1,2020-06-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,House,2,2020-06-01,7.0,414.0,414.0,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,House,3,2020-06-01,25.0,469.0,468.0,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,House,4,2020-06-01,29.0,512.0,511.0,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,House,5+,2020-06-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,Room or Boarding House,1,2020-06-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,Flat or Apartment,1,2020-09-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,Flat or Apartment,2,2020-09-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,Flat or Apartment,3,2020-09-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,Flat or Apartment,4,2020-09-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,House,1,2020-09-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,House,2,2020-09-01,6.0,341.0,322.0,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,House,3,2020-09-01,30.0,472.0,472.0,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,House,4,2020-09-01,28.0,527.0,526.0,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,House,5+,2020-09-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597504,Room or Boarding House,1,2020-09-01,,,,Springston,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597506,House,1,2020-06-01,,,,Selwyn-Rakaia,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597506,House,2,2020-06-01,,,,Selwyn-Rakaia,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597506,House,3,2020-06-01,,,,Selwyn-Rakaia,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597506,House,4,2020-06-01,,,,Selwyn-Rakaia,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597506,House,5+,2020-06-01,,,,Selwyn-Rakaia,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597506,House,1,2020-09-01,,,,Selwyn-Rakaia,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597506,House,2,2020-09-01,,,,Selwyn-Rakaia,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597506,House,3,2020-09-01,,,,Selwyn-Rakaia,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597506,House,4,2020-09-01,,,,Selwyn-Rakaia,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597506,House,5+,2020-09-01,,,,Selwyn-Rakaia,Selwyn District,Canterbury,Banks Peninsula/Selwyn
597600,Flat or Apartment,1,2020-06-01,,,,Methven,Ashburton District,Canterbury,Ashburton
597600,Flat or Apartment,2,2020-06-01,,,,Methven,Ashburton District,Canterbury,Ashburton
597600,House,2,2020-06-01,7.0,294.0,288.0,Methven,Ashburton District,Canterbury,Ashburton
597600,House,3,2020-06-01,10.0,296.0,280.0,Methven,Ashburton District,Canterbury,Ashburton
597600,House,4,2020-06-01,,,,Methven,Ashburton District,Canterbury,Ashburton
597600,House,5+,2020-06-01,,,,Methven,Ashburton District,Canterbury,Ashburton
597600,Room or Boarding House,1,2020-06-01,,,,Methven,Ashburton District,Canterbury,Ashburton
597600,Flat or Apartment,1,2020-09-01,,,,Methven,Ashburton District,Canterbury,Ashburton
597600,Flat or Apartment,2,2020-09-01,,,,Methven,Ashburton District,Canterbury,Ashburton
597600,House,2,2020-09-01,10.0,268.0,267.0,Methven,Ashburton District,Canterbury,Ashburton
597600,House,3,2020-09-01,11.0,386.0,384.0,Methven,Ashburton District,Canterbury,Ashburton
597600,House,4,2020-09-01,8.0,388.0,384.0,Methven,Ashburton District,Canterbury,Ashburton
